page_id,route,route_name,surface_kind,backend_view,roles,templates,previous_test_reference,audit_execution_status
UI-PAGE-3F93C61FF3,/my-performance/development,my_performance_development,page,apps.frontend.views.hr_views.my_performance_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,pages/hr/my_performance.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-394F17A694,/my-performance/documents,my_performance_documents,page,apps.frontend.views.hr_views.my_performance_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,pages/hr/my_performance.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-130CC03295,/my-performance/values,my_performance_values,page,apps.frontend.views.hr_views.my_performance_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,pages/hr/my_performance.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-81D22F3012,/my-plan,my_plan,page,apps.frontend.views.my_plan_views.my_plan_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,pages/partner/my_plan.html | partials/my_plan/workspace.html | pages/my_plan/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1028B8B6D6,/my-plan/<str:activity_id>,activity_detail,drawer,apps.frontend.views.my_plan_views.activity_detail_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/my_plan/activity_detail_drawer.html | pages/my_plan/detail.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3093D469A8,/my-plan/<str:activity_id>/accountability,accountability_action,drawer,apps.frontend.views.my_plan_views.accountability_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/my_plan/accountability_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-ACF62FD525,/my-plan/<str:activity_id>/cancel,cancel_activity,action,apps.frontend.views.my_plan_views.cancel_activity_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3DDC006A6E,/my-plan/<str:activity_id>/cancel-drawer,cancel_activity_drawer,drawer,apps.frontend.views.my_plan_views.cancel_activity_drawer_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/my_plan/cancel_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D80C668599,/my-plan/<str:activity_id>/complete,complete_activity,action,apps.frontend.views.my_plan_views.complete_activity_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2C668C3B27,/my-plan/<str:activity_id>/complete-drawer,complete_drawer,drawer,apps.frontend.views.my_plan_views.complete_drawer_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/my_plan/complete_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-EC0BDB34F5,/my-plan/<str:activity_id>/confirm-reimbursement-receipt,confirm_reimbursement_receipt_action,drawer,apps.frontend.views.my_plan_views.confirm_reimbursement_receipt_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/my_plan/confirm_reimbursement_receipt_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C0BD71EBE9,/my-plan/<str:activity_id>/learning-results,onetest_results_drawer,drawer,apps.frontend.views.ia_school_evidence_views.onetest_results_drawer,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DEC93D9806,/my-plan/<str:activity_id>/learning-results/save,onetest_results_save,action,apps.frontend.views.ia_school_evidence_views.onetest_results_save,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-82480F4141,/my-plan/<str:activity_id>/request-amendment,request_budget_amendment,action,apps.frontend.views.my_plan_views.request_budget_amendment_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-95DB260DE8,/my-plan/<str:activity_id>/reschedule,reschedule_activity,action,apps.frontend.views.my_plan_views.reschedule_activity_action,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-34CF71A1B7,/my-plan/<str:activity_id>/reschedule-drawer,reschedule_drawer,drawer,apps.frontend.views.my_plan_views.reschedule_drawer_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/planning/schedule_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-6937A8BBE4,/my-plan/day-package,my_plan_day_package,action,apps.frontend.views.my_plan_views.day_package_view,ACCOUNTANT | ADMIN | CCEO | CD | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A9CC7B99B9,/my-professional-development,my_professional_development,partial,apps.frontend.views.pd_views.my_professional_development_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,partials/professional_development/body.html | pages/professional_development/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-66957B5B06,/my-professional-development/,,partial,apps.frontend.views.pd_views.my_professional_development_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,partials/professional_development/body.html | pages/professional_development/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3674FD9513,/my-professional-development/allocation-history,pd_allocation_history,drawer,apps.frontend.views.pd_views.pd_allocation_history_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,partials/professional_development/allocation_history_drawer.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CD383B1121,/my-professional-development/certificate/<str:file_id>,pd_certificate_file,action,apps.frontend.views.pd_views.pd_certificate_file_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8A5F4B676E,/my-professional-development/evidence/<str:file_id>,pd_evidence_file,action,apps.frontend.views.pd_views.pd_evidence_file_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BF0AB79ABA,/my-professional-development/export,pd_export,export,apps.frontend.views.pd_views.pd_export_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7DE4E2082D,/my-professional-development/fund/<str:fund_request_id>/action,pd_fund_action,action,apps.frontend.views.pd_views.pd_fund_action_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-59CB65846A,/my-professional-development/request,pd_request,partial,apps.frontend.views.pd_views.pd_request_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,partials/professional_development/request_form.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-94B9DA355F,/my-professional-development/request/<str:request_id>/action,pd_action,action,apps.frontend.views.pd_views.pd_action_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E1DCBDF21B,/my-professional-development/request/<str:request_id>/certificate,pd_certificate_upload,action,apps.frontend.views.pd_views.pd_certificate_upload_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DB37D19B27,/my-professional-development/request/<str:request_id>/evidence,pd_evidence_upload,action,apps.frontend.views.pd_views.pd_evidence_upload_view,ACCOUNTANT | ADMIN | CCEO | CD | HR | IA | PL | PROJECT_COORDINATOR | RVP,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-17269F5939,/my-targets,my_targets,partial,apps.frontend.views.staff_views.my_targets_view,ADMIN | CCEO | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/targets/my_body.html | pages/targets/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-51EB10E6E7,/my-targets/area-drawer,my_targets_area_drawer,drawer,apps.frontend.views.staff_views.my_targets_area_drawer_view,ADMIN | CCEO | IA | PARTNER | PL | PROJECT_COORDINATOR,partials/targets/area_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-26D49EB5F1,/my-targets/export,my_targets_export,export,apps.frontend.views.staff_views.my_targets_export_view,ADMIN | CCEO | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-80804A5F4B,/my-targets/mscs,my_targets_mscs,action,apps.frontend.views.staff_views.mscs_submit_view,ADMIN | CCEO | IA | PARTNER | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-149A7654FC,/my-team,my_team,page,apps.frontend.views.staff_views.my_team_view,ADMIN | PL,pages/my_team/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E808A3A1BC,/notifications,notifications,page,apps.frontend.views.staff_views.notifications_page_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/notifications/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D4CC699CE9,/notifications/,,page,apps.frontend.views.staff_views.notifications_page_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/notifications/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E788473911,/notifications/<str:notif_id>/read,mark_notif_read,drawer,apps.frontend.views.staff_views.mark_notification_read,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,partials/notifications/notification_drawer_list.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-0D3E8983C0,/notifications/drawer,notifications_drawer,drawer,apps.frontend.views.staff_views.notification_drawer_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,partials/notifications/notification_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-45CD52E6FC,/notifications/mark-all-read,mark_all_notifications_read,drawer,apps.frontend.views.staff_views.mark_all_notifications_read,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,partials/notifications/notification_drawer_list.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CA1DBB98A4,/offboarding,offboarding,page,apps.frontend.views.hr_views.offboarding_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-28D0D15834,/offboarding/<str:plan_id>,offboarding_drawer,drawer,apps.frontend.views.hr_programme_views.offboarding_drawer,ADMIN | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DC627E0456,/offboarding/<str:plan_id>/close,offboarding_close,action,apps.frontend.views.hr_programme_views.offboarding_close,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-62A35A018A,/offboarding/new,offboarding_start_drawer,drawer,apps.frontend.views.hr_programme_views.offboarding_start_drawer,ADMIN | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8D06EDDD8A,/offboarding/start,offboarding_start,action,apps.frontend.views.hr_programme_views.offboarding_start,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-08B3C226D4,/offline,offline,page,apps.frontend.views.pwa_views.offline,,pages/offline.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-99A6BD1230,/onboarding,onboarding,page,apps.frontend.views.hr_views.onboarding_view,ADMIN | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3DFE6D3724,/onboarding/<str:plan_id>,onboarding_drawer,drawer,apps.frontend.views.hr_programme_views.onboarding_drawer,ADMIN | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1E22EB77D2,/onboarding/<str:plan_id>/record,onboarding_record,action,apps.frontend.views.hr_programme_views.onboarding_record,ADMIN | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
